,emg_right_hand,emg_left_hand,facial_skin_temperature,gsr,heart_rate,gyro_x,gyro_y,gyro_z,linaccel_x,linaccel_y,linaccel_z,gyro_x_imu_chair_seat,gyro_y_imu_chair_seat,gyro_z_imu_chair_seat,linaccel_x_imu_chair_seat,linaccel_y_imu_chair_seat,linaccel_z_imu_chair_seat,gyro_x_imu_left_hand,gyro_y_imu_left_hand,gyro_z_imu_left_hand,linaccel_x_imu_left_hand,linaccel_y_imu_left_hand,linaccel_z_imu_left_hand,gyro_x_imu_right_hand,gyro_y_imu_right_hand,gyro_z_imu_right_hand,linaccel_x_imu_right_hand,linaccel_y_imu_right_hand,linaccel_z_imu_right_hand,player,y,gaze_movement,pupil_diameter,buttons_pressed,mouse_movement,mouse_clicks
17,6.436822451195976,10.933736339388386,35.25124126344086,25830.640863744924,74.43440860215054,-0.002458077105578953,-0.0025081881662511667,0.0018398432340848425,-0.03378234233418239,-0.27024114037081187,-0.02210398285418593,0.0072089686328033215,-0.0037744106020447215,0.006276458418976316,-0.03519469930285255,-0.0017229602340098284,0.05953358965434068,-0.06797915411802112,-0.004137495794102313,0.05577556693459524,0.028024161630396845,0.07293450475239417,-0.011656036859154444,-0.16061814905497288,-0.10739536613645337,0.010823650462222445,-0.05614997080788776,0.06909139479936093,-0.013874113068939927,p1,0,1322.3966173259073,4.970970739328333,0.11354166666666667,1543.775626792794,1.8135416666666666
18,6.062616722817352,11.048124254886647,35.26381075268817,26568.997635674903,74.44032258064517,0.04198551007421674,0.029226020235430965,0.011303806496214328,-0.02876030266331862,-0.26684471755576566,-0.06724199010286332,-0.013378903469378213,0.004640855296255623,0.02486057159773027,-0.03745511407769794,-0.010374059589248814,0.06186443124556984,-0.03979648753805419,0.041947787022346895,0.04018614767330097,0.056909931802614694,0.08044435413022152,-0.012321654771271163,-0.11037938893379981,-0.11460416288406063,-0.03957124122735599,-0.06724752054375378,0.07810558149342567,-0.012930081240771584,p1,0,1146.2267224213172,5.070158482360408,0.17604166666666668,1952.6110435165024,3.058333333333333
19,7.50496635161761,9.96378542320517,35.17558844086022,26480.11334883747,76.47204301075269,-0.030797553924932882,-0.030394471468986002,0.00247007672623415,0.001829755511305387,-0.26771136351843755,-0.04047701409391984,0.012360855984309126,0.015800562770548143,-0.0218907014737189,-0.021813974149342732,0.023434248892244592,0.06606793480824151,-0.05795808350120897,-0.09277081988406731,0.06051870359102604,0.03584279666919319,0.04417989543676007,-0.008503249522791185,-0.15479604683442702,-0.16908567814381395,-0.02589438947357171,-0.07090411578761299,0.06634637596318355,-0.011861677697466398,p1,0,1310.8339795513923,4.928371532386197,0.12291666666666666,1754.1408315844049,3.184375
20,7.390521066594041,9.643789170987244,34.98872325268817,26840.36224223869,77.72849462365592,-0.007095301284408898,0.01111518228639673,-0.0010432197696745597,0.007520132823142334,-0.2794845552073373,0.014941269077674794,0.003624554317517347,-0.0003353181597381246,0.013278366344884347,-0.07391981706550999,0.006174512908385456,0.062149985366504554,-0.0632142138147498,0.060900619065511356,0.047128588011996715,-0.018498898336998255,0.08672182151815311,-0.035005869848090516,-0.15791462773692558,-0.11784224021481839,-0.013945777182647744,-0.06625391255959702,0.0646960324665281,-0.012466828310032428,p1,0,1237.5256629757446,5.0369387781359,0.16875,1729.698712946803,4.583333333333333
21,9.221767304402041,9.332636015309108,35.144788664874554,27856.37272838553,76.23494623655914,0.011763128161728031,0.03150898226531276,0.0055132521945160644,-0.0038601518119321452,-0.2786447049932727,0.03305406640937182,0.007891516195441877,0.008580887689852943,0.042369080477468055,-0.06330725676344158,0.00445458194041255,0.06138069915450061,-0.05424884273268909,-0.016933471884789775,0.0415443064153479,-0.0036088304758446228,0.07136196503142803,-0.028033806531347804,-0.16164515954912292,-0.16245600341311148,-0.05998804658957835,-0.06967562632751455,0.06522748553243238,-0.008741596106053184,p1,0,1746.083789919201,5.058184675028617,0.25833333333333336,1268.0264385490434,1.9375
22,9.834203979974042,8.71674303688269,35.16474480286738,28167.85708570849,74.44032258064516,0.0012291234212194306,0.031287867689438274,0.005127735771193747,-0.012921610099904286,-0.27215226821060207,-0.01132705497362323,0.007456705718205928,-0.013955020564269584,0.03944072892882252,-0.03855521976912855,-0.010857157147793726,0.06065068776148224,-0.08317134045171758,0.031102728060524575,0.06374918283700737,0.0329179333713755,6.487159793610815e-05,-0.01773581212912444,-0.15858709126239612,-0.16394968685125302,-0.026142607235681094,-0.06064758570064428,0.06267255976277412,-0.0075020692536329455,p1,0,1479.6034948614847,4.93997933794364,0.16145833333333334,1155.2193691301943,3.43125
23,9.901308798509822,8.15857783138271,35.26239806451613,27062.93842861172,72.73010752688172,0.018625883479351967,-0.03333232372062555,-0.013394593423850581,-0.010261533242228234,-0.2662611371028652,-0.08130653421817208,0.0002574656162579384,-0.008779799611359601,-0.03435695335968999,0.025913883404325936,-0.019084995364814023,0.06308158999508501,-0.044131635981926084,0.023016781366690386,0.04695172791246254,0.02793972970817971,0.010341958011391534,-0.015370536068529724,-0.1502383688015695,-0.03939824403921323,-0.0032666892182037547,-0.06885805291613706,0.057694608273315955,-0.008119729112569361,p1,0,1221.9466115219682,4.918243381071301,0.22604166666666667,1286.1222970871834,2.221875
24,8.91863078786761,8.555392483205228,35.10513279569893,27225.318068574186,73.17150537634409,0.006593192557226066,0.0504858674504597,-0.004619081124833138,-0.017320586728762032,-0.273821533357056,-0.004785488958207696,-0.0021113039466053884,0.014899455560514042,0.05007719179708877,0.05072780491956952,-0.017063805597386995,0.06347707685382663,0.0976871618470261,0.028729210601936332,0.03162836537861124,-0.07017692927319204,-0.02541459768922394,-0.0049644020624449135,-0.1361802640547231,-0.1893323866911347,-0.03769845277602457,-0.06419343301160764,0.06297768348881641,-0.009769000390508993,p1,0,1594.8109564667259,5.018977997490318,0.16145833333333334,1837.314337977288,3.1239583333333334
25,11.57538467617999,9.080155409591923,35.112945833333335,28025.413556621952,76.96505376344086,5.435349126307786e-05,-0.00935407738773341,-0.003164649231633358,-0.014663189714109655,-0.27464449890145987,0.031017552685190134,0.00024802702751244854,0.008750715086328721,0.004635035207870495,0.015345207439763977,-0.0011043750810603443,0.06201180905336164,0.0219989793610066,-0.16488921865980874,-0.17991215731885987,0.01447596871857111,-0.07821957057040992,-0.002790350566065525,-0.15783982062979784,-0.13661829106921036,-0.017990690153678972,-0.0691390587093302,0.05931401417427524,-0.008409198044898921,p1,0,1905.7939776386827,4.835189088520264,0.12916666666666668,1335.7147587658726,3.7197916666666666
26,9.886114455415202,8.676545942692679,35.30133817204301,27209.029982271346,74.93763440860215,-0.013528442732233449,-0.01790808805443051,-0.00021919603211040148,-0.002718324471750055,-0.2729392576257662,0.007118400700359864,-0.010167149680036498,-0.01673674054225887,-0.02506759722415921,0.009497808492122057,-0.0030130899747900005,0.062387711694430234,0.10588569871098391,0.32919371612766324,-0.0688703138164069,0.03296686140483343,-0.11258793154131466,0.0038863090434785616,-0.13781853062986274,-0.10359712304889575,-0.005421884936846092,-0.06068509522320495,0.058010247644216924,-0.009436405073639489,p1,0,1467.2743348917006,4.983309619565871,0.48020833333333335,1607.3296494427523,2.464583333333333
27,9.0064079904491,7.751730054738513,35.333060672043004,26741.641700654254,71.5016129032258,-0.005941291804447044,-0.006096251838439327,-0.0011342594574071385,0.01055838634744881,-0.2751816084471829,-0.0028274808095876654,0.00015938560860435515,0.008841464909698261,0.002240722671985253,0.0028379738671572884,-0.009824511565942972,0.06760384970465609,0.007486429450434165,-0.25160724958067104,-0.16520106787772498,0.026958322513879134,-0.05156058114998906,0.006871993608716637,-0.13261134423672533,-0.15899657825755634,-0.00986350188325749,-0.054683414533276804,0.0609984229895028,-0.008465471603315771,p1,0,2065.864992764198,4.712749210640927,0.06875,1284.6950745367656,2.0208333333333335
28,9.476122971682571,8.113930260992612,35.38138991935484,26111.099945273218,72.78602150537634,-0.01788818538354966,0.007524443565678373,-0.0019001618009652525,0.0062455061853373,-0.27641647412518006,0.01646113925109676,0.01944822273165763,-0.015287174738915641,0.04711297397599956,0.02993612591040056,0.03607938196122821,0.06017803381670565,0.07186270743091158,0.07799939368727475,-0.12211729483144704,0.04949288918093006,-0.09134958934107237,0.018838809262029126,-0.12789993441381373,-0.1103560132538914,-0.02055113043182229,-0.057968617818932484,0.06400939751851432,-0.010738975492555305,p1,0,1803.0202611354148,4.751580874663224,0.16145833333333334,1702.7319397865754,1.4614583333333333
29,10.550228858474334,8.988118086236693,35.03422688172043,26167.19121469963,70.88548387096775,0.0022731621764916386,0.0023405865262390835,0.0008090551944508577,0.0029484301878243404,-0.27875264828462654,0.029483767515809296,0.0017000425537573441,-0.003328946924698813,-0.002539826360827831,0.05978257509564899,0.07317396687292786,0.052840069260815824,0.055371283349376355,-0.0664131877048011,0.1107098328214206,-0.08030404114418667,-0.07195705526879796,0.0023137289747144217,-0.15444716056574334,-0.12212804869042575,-0.0011686650384649055,-0.06757102792740081,0.06688953351701184,-0.0056449404341614735,p1,0,1476.47649353043,4.4753906676150885,0.25833333333333336,1394.8542867112371,3.6020833333333333
30,11.255434559412658,9.740092446261079,,16959.45128320979,,-0.002883638365720166,-0.003766781520487491,0.005301110023962261,-0.001420647256404003,-0.10321972806995176,0.05278232974183082,-0.004658795167208179,0.009857301377893495,0.012455951461606558,0.011492656464131262,-0.005379783690658093,-0.04595802394521731,-0.03509017839849548,-0.04146689125614407,0.07559172010159747,-0.055623132867108446,-0.0143687399871946,-0.01534568616546613,0.010925018587550246,-0.02765074045972853,-0.05418883767520934,0.00017960334919787344,-0.017285933984501213,-0.013137714648554032,p2,0,1602.4512734196126,5.280178376147984,1.065625,1328.4463860869255,1.471875
31,8.886277958694981,6.070077172201118,34.13,17416.16177302234,,-0.02344726320793392,-0.0019863472876205392,0.0005273411164790662,-0.010920164731274915,-0.1005218366233084,0.054606120758564296,0.003213532090700915,-0.014842605324061092,2.576559953745445e-05,0.007052385556406273,-0.0010158659889123517,-0.05017467985488008,-0.12757369421248088,0.035214852410181616,0.01261042732128636,-0.02458535196259976,0.07334677875473733,0.024313769443991454,-0.09847832255766749,0.025411668350352228,-0.0799357962417601,-0.0415995800475067,0.07837520685451445,0.021416455098765264,p2,0,891.620031497591,5.749258515987165,0.3958333333333333,1664.9334562243228,3.340625
32,8.425924526254631,4.683831898936719,34.13,17627.507679588984,,0.015222639475590318,-0.030234073386221534,0.0004018384466728701,-0.015543886442006436,-0.0966322669733839,-0.01968680153676163,-0.001528793189631185,0.00217429617805667,-0.02407250786956811,0.02658811288890651,-0.0007828010718741123,-0.050004095223455274,0.08767948302057531,-0.12638084171912942,-0.08979378190304968,-0.07191183503851926,-0.06658486462889282,-0.03291201644945763,-0.13411761480096301,-0.07009557186379592,-0.0924746752813516,-0.13144863965477652,0.10192280767971851,0.03584669437902444,p2,0,854.5249723332774,5.768248227915892,0.7395833333333334,1707.8505718809442,3.846875
33,9.110464023163166,6.167076266380764,34.13,17358.1816820572,,-0.00016298789716850213,-0.02588978601252047,0.009989290928885224,-0.009655260493954178,-0.09740055575209626,-0.02083141853660202,0.002916758613549905,-0.0020083306869399364,-0.020690827479388014,0.012265946351331191,-0.0003336348604856672,-0.05090153842282535,-0.09252249237541672,-0.10169611016194087,-0.10008736343584297,-0.08349042048186257,0.05258930392078272,-0.0025958034441827585,-0.17111036531182014,-0.10256548557508148,-0.06293092094252511,-0.04719755105370414,0.09506179749423414,0.02412841202097848,p2,0,1236.0729852763075,5.638215582319804,0.6885416666666667,2017.129427373955,3.127083333333333
34,10.757957094333666,8.966806308334656,34.13,17956.367988708957,,0.0048178417692615605,0.01407933408786524,0.008492814866826811,-0.02372457729962698,-0.09760654912491169,-0.00946695800373512,-0.009027006266950289,-0.00719137830576098,0.02375279527802189,0.014754797409774284,-0.0096862458426798,-0.05044006327935787,0.09754128053889587,-0.09379968139768179,0.054951083716078854,-0.04058427153385546,-0.07296346112794612,-0.02399658912902303,-0.13857134064224425,-0.01664043578766351,-0.14729944029738729,-0.042676849118526795,0.07586641315526323,0.022722541150788415,p2,0,1107.845041011649,5.7217910303963775,0.6125,1873.319632135618,2.771875
35,9.303228178169352,5.224898110695367,34.13,18210.394190302657,,0.0016239433848912526,-0.034749866192850774,0.004447132175578184,-0.008812893839531342,-0.09616018662287427,-0.03232742129433276,-0.0005875295954207717,0.011391140286276939,-0.03615946677499194,-0.006206461968676896,-0.005723991149882605,-0.04941541758035261,0.022902699208763137,0.1376535073732306,-0.03799631155276087,0.04864238754453196,-0.029666147169777314,0.021001866252098617,-0.1488828320328178,-0.02654703257437637,-0.13655824057647406,-0.040758988149219424,0.08066018102901938,0.02503210378138397,p2,0,1633.3896115820874,5.648704794939253,0.48541666666666666,2276.213905380996,2.8270833333333334
36,9.454794487820855,5.076451373180172,34.13,18712.736782601904,,-0.010873711609603879,-0.014829244768755427,-0.008757571108895506,0.000774367334166585,-0.09484797018076965,-0.04900439971390649,-0.011656239895340847,6.417639192406832e-05,-0.006294979651187573,0.002245674122250642,-0.0019810954196385782,-0.050306393114592646,0.017446330196020262,0.23799008047742468,-0.06052488315112736,0.10638144295051409,0.0020571727040219426,0.05791671442293721,-0.15444198209271942,-0.05179187592030774,-0.1305692836623562,-0.02828650651510755,0.07303968704910509,0.020590046203284796,p2,0,975.9804042460653,5.771469407137533,0.871875,1691.4901455923891,3.5927083333333334
37,10.174433004162548,7.783456410928874,34.13,18356.978558036146,,-0.017040280572074486,0.0025697954197605715,0.006915624301855949,-0.0031189723843038334,-0.09564685976465734,-0.009422049876632449,0.018763786801275557,-0.012873780222872062,0.02522744843290505,0.01676175133204871,0.003271574372784405,-0.05068120841827521,0.08774145845521727,0.08563969392352556,-0.03273558948673279,0.04899692710689953,-0.035995537245340534,0.03563725402253135,-0.2258383871652213,0.0029757413667720685,-0.08578747358780307,0.12728508295074978,0.10140255823051846,0.014075307615935046,p2,0,1372.047882579978,5.653431366882192,0.6302083333333334,1414.3603557710674,2.285416666666667
38,8.184542430753092,4.814918200843653,34.13,18869.23745210667,,-0.006733600614570367,-0.0005747962255270816,-0.001979362757671773,0.007534983371111046,-0.09505329443351788,-0.017495264186688106,-0.0021316490695763002,-0.0009615791971046233,-0.0016930487291576318,0.009021699437594451,0.004285011061828195,-0.05110996232483602,0.20389802163098286,0.07140294930095036,0.029824111669976155,0.03373348893653768,-0.1180027679309937,-0.0073773593014643,-0.14104767718267178,-0.051224581937972,-0.07707293229243219,-0.04290589484931533,0.07068117542261912,0.02277724700009314,p2,0,806.6574642643611,5.661310000299816,0.6958333333333333,1552.1709294685243,3.709375
39,8.722505144344247,5.121972998917333,34.13,19356.93404925855,,0.024087652376509876,0.015151006173585205,-0.017040292361073475,-0.004588388396398496,-0.09394478519392707,-0.027333598161296043,-0.01496730969158658,0.0034646109258711535,0.041698199947020814,0.033555212979330826,-0.0006808048470622641,-0.051198951151041984,0.21588430184860158,0.023288865796979474,0.06126361940822748,0.029676560571171077,-0.13116245391224735,-0.008167191428206353,-0.12665640559720026,0.06667644635448039,-0.08703763472381931,0.010913617970236763,0.045631770204399985,0.0011879319976290932,p2,0,1302.442073478252,5.52511996769074,0.98125,1228.5691567213848,2.55
40,8.468708077917363,4.729992925926245,34.13,19805.25945514874,,-0.015212244792445479,-0.02378088743608479,-0.009365707808920369,0.00014050914960213497,-0.09803836881706879,0.02429235793176971,-0.008652000245930677,0.0055879625629445245,-0.013354238372569294,0.05613387392701406,-0.018604085610303536,-0.05101902933137658,0.1198197623484676,0.20903951593990194,0.04665936593675578,0.061465020308391634,-0.07179881019627278,0.019181091797004453,-0.05913931354646097,0.008443132405502103,-0.08441351023200944,0.035285716195029675,0.03205483178090373,-0.00888254450986547,p2,0,1156.2943373691678,5.456186585325877,0.63125,1720.457955813108,3.253125
41,8.144384774133988,4.634038210565551,34.13,20232.807616782746,,-0.003444446911868423,-0.041667045513092416,-0.009144632895972064,0.0009722404953298702,-0.09851292644678783,0.03145440598526843,-0.007835370980204615,0.001421954216044475,-0.05447325616873259,0.04400306361992955,-0.02414509218343914,-0.050679645287737225,0.02719853064967638,-0.057955708940231436,0.04076542369630979,-0.03177248789325892,-0.07297814490671488,-0.024785760073260034,0.2017253118458493,0.36600727317092385,-0.12885213704333737,0.11097523294849215,-0.08293647144336556,-0.04469371196379454,p2,0,1240.3361505877992,5.580077912360268,0.7416666666666667,1600.78479049971,3.41875
42,9.727992659822911,6.633140195869346,34.13,19763.582437818124,,-0.002725467701107198,0.013051754300383573,-0.0005001195927716214,-0.019403518101295696,-0.09708248847379326,-0.01370710920262256,-0.00166659758238553,0.002387189040794954,-0.004112060656725023,0.005744465614972141,-0.029404210089633766,-0.050487273139616574,0.12808007014512718,-0.05977027647968344,-0.012818191170989169,-0.005837128944357497,-0.05404064263715125,-0.004015290926836942,0.25931985793432244,0.3714258309154675,-0.060893881073304255,0.12631422091764338,-0.10462853772134846,-0.0513418790449868,p2,0,1402.4101425568197,5.85639740307737,0.771875,2137.98793539841,4.120833333333334
43,9.710096463659601,7.293620090897824,34.13,19469.481965515148,,0.0011289294504264911,-0.03155658363415284,0.003474229051241535,-0.0236690780176025,-0.09592098405845012,-0.030865909161729533,-0.0015815117393104747,-0.008775521678521721,-0.025394074357606468,0.049321456725583836,-0.02260576462174393,-0.050587718742194074,0.13679205090138902,-0.051943293676611414,-0.001494262912376121,-0.07528705964461271,-0.0726398728347882,-0.041812765803127684,0.21204336184457642,0.3158975719661818,-0.09857740561437206,0.14553832325118712,-0.12572689716306942,-0.048204958780401305,p2,0,894.5516967085053,5.75124645007626,0.9697916666666667,2032.008422115417,4.553125
